CODE,MFR,MODEL,TYPE,HORSEPOWER,THRUST
42711,LYCOMING,YIO-233-B2A,8,115,0
42712,LYCOMING,IO-360A,1,200,0
42713,LYCOMING,O-540 SERIES,1,235,0
42714,LYCOMING,IO-390-D3B6,1,210,0
42715,LYCOMING,TEO-540-C1A,1,375,0
42716,LYCOMING,IGO-480,1,295,0
42717,LYCOMING,O-235,1,115,0
42718,LYCOMING,IO-540-K1B5,2,300,0
42770,LYCOMING,YAEIO-580,1,315,0
42801,LZ DESIGN,FES SIL 100,10,81,0
42805,LZ DESIGN,FES-VEN-M100,10,81,0
42810,LZ DESIGN,FES-LAK-M100,10,30,0
42811,LZ DESIGN,FES-DIA-M100,10,40,0
42812,LZ DESIGN,LES-LAK-C100,10,75,0
42980,TCM,IO-370,8,180,0
42981,TCM,O-200-D4B,8,100,0
42990,TCM,IO-550-N,1,310,0
42999,LYCOMING,HIO-390-X252,1,210,0
43000,TCM,TSIOF-550J,1,350,0
43001,LYCOMING,AEIO-390-X,1,210,0
43101,MCCULLOCH,4318A&E/0-100,1,72,0
43102,MCCULLOCH,ALL MDLS A/B,1,0,0
43103,MCCULLOCH,430,1,90,0
43104,LYCOMING,YAEIO-233-EXP,1,115,0
43200,MAZDA,13B,1,146,0
43201,MAZDA,13B,11,146,0
43300,MAGNIX,MAGNI250,10,375,0
43301,MAGNIX,MAGNI500,10,750,0
43302,MAGNIX,MAGNI650,10,750,0
43501,MENASCO,0-45,1,22,0
43504,MENASCO,PIRATE C4 D4,1,125,0
43505,MENASCO,PIRATE C4S,1,150,0
43506,MENASCO,SUP PIRT D4B,1,160,0
43509,MENASCO,BUCCANEER B6S,1,200,0
43510,MENASCO,PIRATE B-4,1,95,0
43511,MENASCO,PIRATE M-50,1,50,0
43512,MENASCO,BUCCANEER B-6,1,160,0
43513,MENASCO,S PIRATE DRB,1,160,0
43515,MENASCO,C6S-4,1,290,0
43516,MENASCO,B6S,1,200,0
43517,MENASCO,PIRATE C4,1,125,0
43518,MENASCO,PIRATE D4,1,125,0
43519,MENASCO,DR-87,1,125,0
43520,MENASCO,A-6,1,140,0
43521,MENASCO,PIRATE A-4,1,90,0
43522,MENASCO,S PIRATE D4B,1,160,0
43523,MENASCO,PIRATE D4-87,1,125,0
43600,DAIML BENZ,DB605A1,1,1475,0
43601,DAIML BENZ,DB 605D,1,1700,0
43622,DAIML BENZ,DB605A,1,1775,0
43701,MERCEDES,D111A,1,180,0
43801,MERCURY,MK78/75/,1,70,0
43810,MERCURY,1000,1,100,0
43901,MICRO,TRS-18,4,800,0
43925,HONDA,K24A4,8,160,0
43951,MICRORURBO,TJ100B,4,0,1250
44001,MILW PARTS,TANK VSER,1,115,0
44002,MILW PARTS,TANK V502,1,115,0
44003,MILW PARTS,TANK V470,1,115,0
44100,MISTRAL,G-190,1,190,0
44101,MISTRAL,G-300,11,300,0
45010,M&D FLUGZE,MD-TJ42,4,0,350
45999,MONOCOUPE,LAMBERT R-266,1,90,0
46000,MOTORLET,M-701C,4,1960,0
46001,MOTORLET,M601E-11,2,751,0
46002,MOTORLET,M601E-11S,2,751,0
46003,MOTORLET,M601E-11A,2,705,0
46004,MOTORLET,M601E-11AS,2,705,0
46005,MOTORLET,M601F,2,777,0
46006,MOTORLET,M601D-11,2,604,0
46007,MOTORLET,M-701(SERIES),4,0,1962
46025,MOTOR-SICH,AI-25TL,5,0,1720
46060,MOTORSTAR,M-14P-XEDK,1,360,0
46061,MOTORSTAR,M14-PDXK,1,360,0
46100,MOTO GUZZI,750,1,65,0
47400,NATIONAL A,E-107A,1,30,0
47401,NATIONAL A,E-113,1,36,0
47402,NATIONAL A,E-113A,1,36,0
47403,NATIONAL A,E-113B,1,36,0
47404,NATIONAL A,E-113C,1,40,0
47405,NATIONAL A,E-113CDB,1,45,0
47406,NATIONAL A,E-113CB,1,42,0
47407,NATIONAL A,E-113CD,1,42,0
47501,NELSON,H-44-54-59-63,1,48,0
47801,OLDSMOBILE,ROCKET 64654,1,290,0
47850,ONAN,ALL MDLS A/B,1,0,0
47870,ORBITAL,N20B,7,1,0
47906,ORENDA,10,4,710,0
47910,ORENDA,14,4,750,0
47911,ORENDA,OE600A,1,600,0
47912,ORENDA,J85-15,4,0,2950
47915,ORENDA,J85-CAN-15,4,0,4300
48001,OUTBOARD,BIG TWIN,1,35,0
49001,PKRD-ROLL,V1650 SERIES,1,1490,0
49500,PACKARD,RR V-1650-7,1,1315,0
49501,PACKARD,LIBERTY,1,400,0
49600,PBS VELKA,TJ100,4,0,1250
49601,PBS,TJ100,4,0,1250
49602,PBS,TP100,2,241,0
49800,PEZETEL,ASZ-621R-M18,1,967,0
49850,PIPISTREL,PEM 60MVLC,10,80,0
49851,PIPISTREL,E-811 SERIES,10,77,0
49852,PIPISTREL,ELECTRO 40/30,10,54,0
50001,PHILLIPS,333 SERIES,1,120,0
50002,PHILLIPS,333,1,120,0
50003,PHILLIPS,333A,1,120,0
50004,PHILLIPS,333B,1,120,0
50303,POBBJOY,R SERIES,1,90,0
50501,POLLMAN,KFM 40/3500/2,1,40,0
51001,PORSCHE,678/4,1,75,0
51002,PORSCHE,PFM3200N03,1,217,0
51003,PORSCHE,930-67,1,255,0
51004,PORSCHE,PFM3200N01,1,209,0
51005,PORSCHE,PFM3200N02,1,209,0
51100,POTEZ,4534,1,260,0
51459,P&W C,XPT6A-65SC,2,1110,0
51465,P&W C,XPT6A-140,2,867,0
51497,P&W CANADA,PW200,3,500,0
51498,P&W CANADA,PW127M,2,2475,0
51499,P&W CANADA,PT6A-140,2,867,0
51500,MID-WEST,AE50R,1,50,0
51501,POST,A-L1000,1,40,0
51502,P & W,JFTD12A-4A,3,4500,0
51503,P & W,T73-P-1,3,4500,0
51504,P & W,JFTD12A-5A,3,4800,0
51505,P & W,T73-P-700,3,4800,0
51506,P & W,PW6122A,5,0,22100
51507,P & W,PW6124A,5,0,23800
51508,P & W,PW4164,5,0,64500
51509,P & W,PW4168,5,0,68600
51510,P & W,PW4168A,5,0,68600
51511,P & W,PW2037(M),5,0,37530
51512,P & W,PW2037D,5,0,37530
51513,P & W,F117-PW-100,5,0,40900
51514,P & W,PW2240,5,0,40900
51515,P & W,PW2337,5,0,37530
51516,P & W,PW2043,5,0,43000
51517,P & W,PW2643,5,0,43000
51518,P & W,PW2143,5,0,43000
51519,P & W,PW2040D,5,0,40900
51520,P & W,PT6T-3,3,900,0
51521,P & W,PT6T-3A,3,900,0
51522,P & W,PT6T-3B,3,900,0
51523,P & W,PT6T-3BE,3,900,0
51524,P & W,PT6T-6,3,925,0
51525,P & W,PT6T-3D,3,900,0
51526,P & W,PT6T-3DE,3,900,0
51527,P & W,PT6T-3DF,3,900,0
51528,P & W,PT6T-3BF,3,900,0
51529,P & W,PT6T-3BG,3,900,0
51530,P & W,PT6T-9,3,928,0
51531,P & W,PW4074,5,0,77440
51532,P & W,PW4077,5,0,79960
51533,P & W,PW4084,5,0,86760
51534,P & W,PW4074D,5,0,77440
51535,P & W,PW4077D,5,0,79960
51536,P & W,PW4084D,5,0,86760
51537,P & W,PW4090,5,0,91790
51538,P & W,PW4090-3,5,0,91790
51539,P & W,PW4090D,5,0,91790
51540,P & W,PW4098,5,0,99040
51541,P & W,JT9D-7,5,0,45500
51542,P & W,JT9D-7H,5,0,45500
51543,P & W,JT9D-7A,5,0,46150
51544,P & W,JT9D-7AH,5,0,46150
51545,P & W,JT9D-7F,5,0,46750
51546,P & W,JT9D-7J,5,0,48650
51547,P & W,JT9D-20,5,0,44500
51548,P & W,JT9D-20J,5,0,48050
51549,P & W,JT9D-59A,5,0,51720
51550,P & W,JT9D-70A,5,0,51140
51551,P & W,JT9D-7Q,5,0,51900
51552,P & W,JT9D-7Q3,5,0,51900
51553,P & W,JT9D-7R4D,5,0,48000
51554,P & W,JT9D-7R4D1,5,0,48000
51555,P & W,JT9D-7R4E,5,0,50000
51556,P & W,JT9D-7R4E1,5,0,50000
51557,P & W,JT9D-7R4G2,5,0,54750
51558,P & W,JT9D-7R4H1,5,0,56000
51559,P & W,JT9D-7R4E4,5,0,50000
51560,P & W,R-2800-27,1,2000,0
51561,P & W,R-2800-27M1,1,2000,0
51562,P & W,R-2800-31,1,2000,0
51563,P & W,R-2800-31M1,1,2000,0
51564,P & W,R-2800-43,1,2000,0
51565,P & W,R-2800-51,1,2000,0
51566,P & W,R-2800-51M1,1,2000,0
51567,P & W,R-2800-71,1,2000,0
51568,P & W,R-2800-75,1,2000,0
51569,P & W,R-2800-75M1,1,2000,0
51570,P & W,R-2800-79,1,2000,0
51571,P & W,R-2800-21,1,2000,0
51572,P & W,R-2800-21M1,1,2000,0
51573,P & W,R-2800-51M3,1,2000,0
51574,P & W,R-2800-51M4,1,2000,0
51575,P & W,R-2800-59,1,2000,0
51576,P & W,R-2800-59M1,1,2000,0
51577,P & W,R-2800-63,1,2000,0
51578,P & W,R-2800-75M2,1,2000,0
51579,P & W,R-2800-75M3,1,2000,0
51580,P & W,R-2800-31M2,1,2000,0
51581,P & W,R-2800-51M2,1,2000,0
51582,P & W,R-2000-7M2,1,1450,0
51583,P & W,R-2000-94M,1,1450,0
51584,P & W,R-2000-4M2,1,1450,0
51585,P & W,R-2000-9,1,1450,0
51586,P & W,R-2000-9A,1,1450,0
51587,P & W,R-2000-9M1,1,1450,0
51588,P & W,R-2000-4,1,1450,0
51589,P & W,R-2000-4M1,1,1450,0
51590,P & W,R-2000-9M2,1,1450,0
51591,P & W,R-2000-9M3,1,1450,0
51592,P & W,R-2000-11M2,1,1450,0
51593,P & W,R-2000-11M3,1,1450,0
51594,P & W,R-2000-3,1,1350,0
51595,P & W,R-2000-7,1,1350,0
51596,P & W,R-2000-7M1,1,1350,0
51597,P & W,R-2000-11,1,1350,0
51598,P & W,R-2000-11M1,1,1350,0
51599,P & W,R-2000-11M4,1,1350,0
51600,P & W,R-2000-7M3,1,1350,0
51601,P & W,R-2000-9M6,1,1350,0
51602,P & W,SR-1340-E,1,550,0
51603,P & W,R-1340-19,1,550,0
51604,P & W,R-1340-22,1,550,0
51605,P & W,R-1340-29,1,450,0
51606,P & W,R-1340-36,1,600,0
51607,P & W,R-1340-40,1,600,0
51608,P & W,R-1340-47,1,600,0
51609,P & W,R-1340-49,1,600,0
51610,P & W,R-1340-49M1,1,600,0
51611,P & W,R-1340-51,1,600,0
51612,P & W,R-1340-AN-1,1,550,0
51613,P & W,R-1340-AN-2,1,600,0
51614,P & W,R-1340-51M1,1,600,0
51615,P & W,R-1340-53,1,600,0
51616,P & W,R-1340-57,1,600,0
51617,P & W,R-1830-43,1,1200,0
51618,P & W,R-1830-43A,1,1200,0
51619,P & W,R-1830-65,1,1200,0
51620,P & W,R-1830-67,1,1200,0
51621,P & W,R-1830-86M2,1,1200,0
51622,P & W,R-1830-90D,1,1200,0
51623,P & W,R-1830-49,1,1200,0
51624,P & W,R-1830-53,1,1200,0
51625,P & W,R-1830-57,1,1200,0
51626,P & W,R-1830-82,1,1200,0
51627,P & W,R-1830-92,1,1200,0
51628,P & W,R-1830-92A,1,1200,0
51629,P & W,R-1830-61,1,1200,0
51630,P & W,R-1830-90B,1,1200,0
51631,P & W,R-1830-90C,1,1200,0
51632,P & W,R-1830-96,1,1200,0
51633,P & W,R-1830-75,1,1350,0
51634,P & W,R-1830-94,1,1350,0
51635,P & W,R-1830-94M1,1,1350,0
51636,P & W,R-1830-94M2,1,1350,0
51637,P & W,R-985-14B,1,400,0
51638,P & W,R-985-5,1,350,0
51639,P & W,R-985-13,1,400,0
51640,P & W,R-985-50,1,400,0
51641,P & W,R-985-17,1,400,0
51642,P & W,R-985-19,1,400,0
51643,P & W,R-985-23,1,400,0
51644,P & W,R-985-48,1,400,0
51645,P & W,R-985-AN-1M1,1,400,0
51646,P & W,R-985-AN-2,1,400,0
51647,P & W,R-985-AN-4,1,400,0
51648,P & W,R-985-AN-6,1,400,0
51649,P & W,R-985-AN-6B,1,400,0
51650,P & W,R-985-AN-8,1,400,0
51651,P & W,R-985-AN-10,1,400,0
51652,P & W,R-985-AN-12,1,400,0
51653,P & W,R-985-AN-12B,1,400,0
51654,P & W,R-985-AN-14B,1,400,0
51655,P & W,R-985-25,1,450,0
51656,P & W,R-985-27,1,450,0
51657,P & W,R-985-39,1,450,0
51658,P & W,R-985-39A,2,450,0
51659,P & W,R-985-AN-1,1,450,0
51660,P & W,R-985-AN-3,1,450,0
51661,P & W,R-985-AN14BM1,1,450,0
51662,P & W,R-985-AN-5,1,450,0
51663,P & W,PW4050,5,0,50000
51664,P & W,PW4052,5,0,52200
51665,P & W,PW4056,5,0,56750
51666,P & W,JT3D-5A,5,0,21000
51667,P & W,PW4060A,5,0,61570
51668,P & W,PW4152,5,0,52000
51669,P & W,PW4156,5,0,56000
51670,P & W,PW4156A,5,0,56000
51671,P & W,TF33-P-7,5,0,21000
51672,P & W,PW4160,5,0,60000
51673,P & W,PW4460,5,0,60000
51674,P & W,PW4062,5,0,62000
51675,P & W,PW4062A,5,0,62000
51676,P & W,TF33-P-7A,5,0,21000
51677,P & W,PW4060C,5,0,60000
51678,P & W,PW4650,5,0,51400
51679,P & W,JT3D-1,5,0,17700
51680,P & W,JT3D-1A,5,0,17700
51681,P & W,JT3D-1-MC6,5,0,17700
51682,P & W,JT3D-1A-MC6,5,0,17700
51683,P & W,JT3D-1-MC7,5,0,17700
51684,P & W,JT3D-1A-MC7,5,0,17700
51685,P & W,JT3D-3,5,0,18000
51686,P & W,JT3D-3B,5,0,18000
51687,P & W,JT3D-3C,5,0,18000
51688,P & W,JT3D-7,5,0,19285
51689,P & W,JT3D-7A,5,0,19285
51690,P & W,JT8D-209,4,0,18500
51691,P & W,JT8D-217,4,0,20000
51692,P & W,JT8D-217A,5,0,20000
51693,P & W,JT8D-217C,5,0,20000
51694,P & W,JT8D-219,5,0,21000
51695,P & W,B-5 WASP JR,1,452,0
51696,P & W,TSB3-G,1,3250,0
51697,P & W,B5 WASP MAJOR,1,3250,0
51698,P & W,CB2,1,3250,0
51699,P & W,B6,1,3000,0
51700,P & W,B7,1,3000,0
51701,P & W,B13,1,3250,0
51702,P & W,B14,1,3250,0
51703,P & W,JT12A-6,4,0,3000
51704,P & W,JT12A-6A,4,0,3000
51705,P & W,J60-P-5B,4,0,3000
51706,P & W,CA15,1,2100,0
51707,P & W,CA3,1,2100,0
51708,P & W,CA17,1,2300,0
51709,P & W,CA5,1,2300,0
51710,P & W,CA18,1,2100,0
51711,P & W,R2800-97,1,2100,0
51712,P & W,CA19,1,2300,0
51713,P & W,JT3C-4,4,0,11200
51714,P & W,JT3C-6,4,0,11200
51715,P & W,JT3C-7,4,0,12000
51716,P & W,JT3C-12,4,0,13000
51717,P & W,JT4A-3,4,0,15800
51718,P & W,JT4A-5,4,0,15800
51719,P & W,JT4A-9,4,0,16800
51720,P & W,JT4A-10,4,0,16800
51721,P & W,JT4A-11,4,0,17500
51722,P & W,JT4A-12,4,0,17500
51723,P & W,JT8D-1A,4,0,14000
51724,P & W,JT8D-7,5,0,14000
51725,P & W,JT8D-7A,5,0,14000
51726,P & W,JT8D-1B,4,0,14000
51727,P & W,JT8D-7B,5,0,14000
51728,P & W,JT8D-9,4,0,14500
51729,P & W,JT8D-9A,4,0,14500
51730,P & W,JT8D-11,4,0,15000
51731,P & W,JT8D-15A,5,0,15500
51732,P & W,JT8D-17,4,0,16000
51733,P & W,JT8D-17A,5,0,16000
51734,P & W,JT8D-17R,4,0,17400
51735,P & W,JT8D-17AR,4,0,17400
51736,P & W,2SD-G,1,1350,0
51737,P & W,2SD1-G,1,1450,0
51738,P & W,D-4,1,1450,0
51739,P & W,2SD13-G,1,1450,0
51740,P & W,D-3,1,1450,0
51741,P & W,D-5,1,1450,0
51742,P & W,D-7,1,1450,0
51743,P & W,D14,1,1450,0
51744,P & W,CB3,1,2050,0
51745,P & W,CB16,1,2050,0
51746,P & W,CB17,1,2200,0
51747,P & W,CB4,1,2200,0
51748,P & W,SC-G,1,1050,0
51749,P & W,SC3-G,1,1050,0
51750,P & W,S1C-G,1,1200,0
51751,P & W,S1C3-G,2,1200,0
51752,P & W,S3C4-G,1,1200,0
51753,P & W,S4C4-G,1,1200,0
51754,P & W,J60-P-6,4,0,3300
51755,P & W,R-2000,1,1450,0
51756,P & W,J52-P-8B,4,0,9300
51757,P & W,J52-P-408,4,0,7500
51758,P & W,J52 P08,4,0,9300
51759,P&WC,PT6A-65SC,2,1110,0
51760,P & W,J60P-5A,4,0,2570
51761,P & WC,PT6E-66XT,2,895,0
51762,P & W,J-60-P3A,4,0,3000
51763,P & W,PW1521G SERIE,5,0,21970
51764,P & W,PW1500G SER,5,0,23300
51765,P & W,PW2000,5,0,37000
51766,P & W,PW1921G,5,0,24110
51770,P & W,PW1524G SERIE,5,0,24400
51800,P&W CANADA,PT6A-140AG,2,867,0
51801,P&W CANADA,PT6,2,748,0
51805,P&W CANADA,PT6A-140A,2,867,0
51850,P&W CANADA,PW306D1,5,0,5907
51900,P&W CANADA,PT6-25C,2,750,0
51948,P&W CANADA,PW206B3,3,451,0
51950,P&W CANADA,PW210A,3,875,0
51995,P&W CANADA,PT6A-6,3,550,0
51999,P&W CANADA,PT6A-60A,3,1050,0
52000,P&W CANADA,PT6-35,2,560,0
52001,P&W,H-A SERIES,1,525,0
52003,P&W,H-B&HSB SER,1,575,0
52004,P&W,H-S1E SERIES,1,900,0
52005,P & W,985 WASP SER,1,400,0
52006,P&W,WJR-A,1,300,0
52007,P&W,WJR-B-S-T,1,450,0
52008,P&W,R-985 SERIES,1,450,0
52009,P & W,W-A-B-C-D,1,450,0
52010,P&W,W-SC SERIES,1,450,0
52011,P&W,W-S1D&TD SER,1,550,0
52012,P&W,W-S1H&S3H,1,600,0
52013,P & W,T2D1,1,420,0
52014,P & W,S3H1,1,600,0
52015,P & W,S1B1,1,575,0
52016,P&W,R1340 SERIES,1,600,0
52017,P&W,TW-SB SERIES,1,1000,0
52018,P&W,TW-SC SERIES,1,1050,0
52019,P&W,TW-S1-S3-S4,1,1200,0
52020,P & W,R-1830 SERIES,1,1350,0
52021,P&W,TW-D-2SD,1,1450,0
52022,P & W,SB-1,1,575,0
52023,P & W,R-2000 SERIES,1,1450,0
52024,P&W,DW-CA SERIES,1,2300,0
52025,P&W,DW-CB SERIES,1,2500,0
52026,P & W,R-2800 SERIES,1,2000,0
52027,P&W,WMAJ SERIES,1,3500,0
52028,P & W,SB-G,1,1000,0
52029,P&W,TWJR-SAIG,1,660,0
52030,P & W,B1-G,1,575,0
52031,P & W,B1,1,575,0
52032,P&W,PT6A SER,2,750,0
52033,P&W,PT6 SERIES,2,500,0
52034,P&W,PT6A SERIES,1,500,0
52035,P & W,JT3D SERIES,5,0,17700
52036,P & W,JT3C-4&6,4,0,11200
52037,P & W,JT4A-3&5SER,4,0,15800
52038,P & W,B HORNET,1,575,0
52039,P & W,JT3D-3&3B,5,0,18000
52040,P&W,J42&J48 SER,4,850,0
52041,P&W CANADA,PW306D,5,0,5907
52042,P & W,JT12A-6 6A,4,0,3000
52043,P&W CANADA,PT6A-60A,2,1050,0
52044,P & W,JT8D-1,4,0,14000
52045,P&W,PT6SER TP,2,500,0
52046,P & W,JT8D-5,4,0,12250
52047,P & W,JFTD12A SER,3,4500,0
52048,P & W,JT8D-9 SER,4,0,14500
52049,P & W,JT8D-17 SER,4,0,16000
52050,P & W,JT9D-3A,5,0,43500
52051,P & W,JT8D-15,5,0,15500
52052,P & W,JT12A-8,4,0,3300
52053,P & W,JT8D SERIES,4,0,7700
52054,P & W,JT9D SERIES,5,0,43500
52055,P&W,T34 SERIES,2,7500,0
52056,P & W,JT12A SERIES,4,0,1320
52057,P & W,S1B1-G,1,575,0
52058,P & W,S2B1,1,575,0
52059,P & W,S2B1-G,1,575,0
52060,P&W CANADA,JT15D-1,5,0,2200
52061,P & W,PW4158,5,0,58000
52062,P&W CANADA,PT6A-42,2,850,0
52063,P&W,PW615F,5,0,1460
52064,P&W,J57-P10,4,0,12400
52065,P&W CANADA,PW530A,5,0,2887
52066,P&W CANADA,XPT6T-9,3,1855,0
52068,P&W CANADA,PW360D,5,0,6040
52069,P&W CANADA,PT6A66D,2,850,0
52070,P&W CANADA,PT6A-64,2,700,0
52071,P & W,TWIN WASP E1,1,1650,0
52072,P & W,S3B1,1,575,0
52073,P & W,S2E-G,1,800,0
52074,P & W,A HORNET,1,525,0
52075,P & W,A-1,1,525,0
52076,P & W,A-2,1,525,0
52077,P & W,A-3,1,525,0
52078,P & W,A WASP,1,420,0
52079,P & W,B WASP,1,420,0
52080,P&W CANADA,JT15D-5A,5,0,2900
52081,P & W,C WASP,1,420,0
52082,P & W,C1,1,420,0
52083,P & W,CD,1,420,0
52084,P & W,SC,1,450,0
52085,P & W,SC-1,1,450,0
52086,P & W,T1D1,1,525,0
52087,P & W,985 WASP JR A,1,300,0
52088,P & W,S3D1,1,450,0
52089,P & W,TB,1,440,0
52090,P & W,TB-2,1,440,0
52091,P & W,T3A,1,440,0
52092,P & W,R-1340-59,1,600,0
52093,P & W,S3H1-G,1,600,0
52094,P & W,S1D1,1,550,0
52095,P & W,S1D1-G,1,550,0
52096,P & W,TD1,1,550,0
52097,P & W,S1H1,1,660,0
52098,P & W,S1H2,1,660,0
52099,P & W,S1H4,1,660,0
52100,P & W,S1H1-G,1,660,0
52101,P&W CANADA,PT6A-60AG,2,1050,0
52102,P&W CANADA,PT6T-3,3,900,0
52103,P&W CANADA,PT6T-3 SERIES,2,900,0
52104,P & W,S1E2-G,1,900,0
52105,P&W CANADA,PT6A-45,2,1120,0
52106,P&W CANADA,PT6T-6,3,925,0
52107,P&W CANADA,PT6-65AR,2,1050,0
52108,P & W,SB3-G,1,1000,0
52109,P&W CANADA,PT6A-65AG,2,1300,0
52110,P&W CANADA,JT15D-1A,5,0,2200
52111,P & W,S1E3-G,1,900,0
52112,P&W CANADA,JT15D-4,5,0,2500
52113,P&W CANADA,JT15D 5 SER,5,0,2900
52114,P&W CANADA,PW120,2,1800,0
52115,P&W CANADA,PT6A-65B,2,1173,0
52116,P&W CANADA,PW118,2,1800,0
52117,P & W,PW2037,5,0,37530
52118,P&W CANADA,PT6A-66 SER,2,850,0
52119,P&W,PW4000 SER,5,0,60000
52120,P&W,R-4360,1,3250,0
52121,P & W,PW2040,5,0,40900
52122,P&W,J57 SER,4,0,7200
52123,P&W,T400-CP-400,3,2000,0
52124,P&W CANADA,PW121,2,1950,0
52125,P&W CANADA,PW126A,2,2396,0
52126,P & W,YF-199,4,0,65000
52127,P & W,YF-119,5,0,65000
52128,P & W,PW300 SER,5,0,5200
52129,P&W CANADA,PW123,2,2142,0
52130,P&W CANADA,PW124,2,0,2400
52131,P&W CANADA,PW118B,2,1800,0
52132,P & W,127,2,2880,0
52133,P&W CANADA,PW119B,2,1851,0
52134,P&W CANADA,PW535A,5,0,3400
52135,P&W CANADA,PW206B SERIES,3,431,0
52136,P & W,S1E-G,1,875,0
52137,P & W,R-1340-61,1,660,0
52138,P & W,S3H2,1,600,0
52139,P & W,PT6A-20A,2,550,0
52140,P & W,PW4060,5,0,60000
52141,P & W,PT6A-27,2,680,0
52142,P & W,PT6A-28,2,680,0
52143,P & W,PT6A-34,2,750,0
52144,P & W,SB,1,400,0
52145,P & W,SB-2,1,400,0
52146,P & W,SB-3,1,400,0
52147,P & W,T1B2,1,450,0
52148,P & W,T1B3,1,450,0
52149,P & W,B-4,1,452,0
52150,P&W CANADA,PT6A-6 SERIES,2,950,0
52151,P&W CANADA,PW206A,3,621,0
52152,P&W CANADA,PW123C,2,1950,0
52153,P&W CANADA,530A,5,0,4000
52154,P&W CANADA,PW545 SER,5,0,3952
52155,P&W CANADA,305 SERIES,4,5200,0
52156,P&W CANADA,PW207D,3,572,0
52157,P&W CANADA,PW307A,5,0,6405
52158,P&W CANADA,PT6A-67B,2,1200,0
52159,P&W CANADA,PT6A-67,2,1200,0
52160,P&W CANADA,PW206C,3,561,0
52161,P&W CANADA,PW207E,3,646,0
52162,P&W CANADA,PT6C-67D,3,1680,0
52163,P&W CANADA,PW119C,2,1851,0
52164,P&W CANADA,PW306B,5,0,6040
52165,P&W CANADA,PW306A,5,0,6040
52166,P&W CANADA,PW115,2,1500,0
52167,P&W CANADA,PW150A,2,0,4580
52168,P&W CANADA,PT6T-3D,3,900,0
52169,P&W CANADA,PW306C,5,0,6040
52170,P&W CANADA,PT6-60A,2,750,0
52171,P & W,PW4462,5,0,62000
52172,P&W CANADA,PT6A-21,2,550,0
52173,P&W CANADA,PT6A-135,2,750,0
52174,P&W CANADA,PT6C-67C,3,1679,0
52175,P&W CANADA,PT6B-36,3,960,0
52176,P&W CANADA,PT6B-36A,3,981,0
52177,P&W CANADA,PT6B-36B,3,981,0
52178,P&W CANADA,PT6B-37,3,900,0
52179,P&W CANADA,PT6B-37A,3,900,0
52180,P&W,J52-P-408A,4,0,7500
52181,P&W CANADA,PW308 SER,5,0,6904
52182,P&W CANADA,PW308C,5,0,6998
52183,P&W CANADA,PW206E,3,646,0
52184,P&W CANADA,PW535B,5,0,3400
52185,P&W CANADA,PW545A,5,0,3952
52186,P&W CANADA,PW545B,5,0,4119
52187,P&W CANADA,PW308A,5,0,6904
52188,P&W CANADA,PW545C,5,0,4119
52189,P&W CANADA,PW305,5,0,5225
52190,P&W CANADA,PW305A,5,0,4679
52191,P&W CANADA,PW305B,5,0,5266
52192,P&W CANADA,JT15D-5D,5,0,3045
52193,P&W CANADA,JT15D-1B,5,0,2200
52194,P&W CANADA,JT15D-4B,5,0,2500
52195,P&W CANADA,JT15D-4C,5,0,2500
52196,P&W CANADA,JT15D-4D,4,0,2500
52197,P&W CANADA,JT15D-5,5,0,2965
52198,P&W CANADA,JT15D-5B,5,0,2900
52199,P&W CANADA,PW123D,2,1950,0
52200,P&W CANADA,PT6A-52,2,898,0
52201,P&W CANADA,JT15D-5C,5,0,3190
52202,P&W CANADA,JT15D-5F,5,0,2900
52203,P&W CANADA,PW207C,3,572,0
52204,P&W CANADA,PW206B,3,431,0
52205,P&W CANADA,PT6-42,2,850,0
52206,P&W CANADA,PT6A-66,2,850,0
52207,P&W CANADA,PT6A-67A,2,1200,0
52208,P&W CANADA,PT6A-67R,2,1424,0
52209,P&W CANADA,PT6A-67T,2,1424,0
52210,P&W CANADA,PT6A-67D,2,1279,0
52211,P&W CANADA,PT6A-67AG,2,1350,0
52212,P&W CANADA,PT6A-68,2,1250,0
52213,P&W CANADA,PT6A-66A,2,850,0
52214,P&W CANADA,PW118A,2,1800,0
52215,P&W CANADA,PW120A,2,1800,0
52216,P&W CANADA,PW121A,2,1980,0
52217,P&W CANADA,PW124B,2,2160,0
52218,P&W CANADA,PW125B,2,2250,0
52219,P&W CANADA,PW127,2,2475,0
52220,P&W CANADA,PW127E,2,2160,0
52221,P&W CANADA,PW123B,2,2261,0
52222,P&W CANADA,PW123E,2,2142,0
52223,P&W CANADA,PW127F,2,2475,0
52224,P&W CANADA,PW123AF,2,2380,0
52225,P&W CANADA,PW127G,2,2645,0
52226,P&W CANADA,PT6T-3DE,3,900,0
52227,P&W CANADA,PT6T-3DF,3,900,0
52228,P&W CANADA,PT6T-3BF,3,900,0
52229,P&W CANADA,PT6T-3BG,3,900,0
52230,P&W CANADA,PT6T-9,3,928,0
52231,P&W CANADA,PT6T-3BE,3,900,0
52232,P&W CANADA,PT6T-3B,3,900,0
52233,P&W CANADA,PT6T-3A,3,900,0
52234,P&W CANADA,PT6A-6,2,550,0
52235,P&W CANADA,PT6A-6A,2,550,0
52236,P&W CANADA,PT6A-6B,2,550,0
52237,P&W CANADA,PT6A-11,2,500,0
52238,P&W CANADA,PT6A-11AG,2,550,0
52239,P&W CANADA,PT6A-20,2,550,0
